DATE,Count,NAME,AWND,TAVG,SNOW,PRCP,WT03,WT08,TMIN,TMAX
9/25/17,298,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,79,0,0,,1,67,92
9/26/17,316,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,80,0,0,,1,70,92
9/27/17,268,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,70,0,0,,,56,72
9/28/17,288,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,62,0,0,,,53,74
9/29/17,360,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,64,0,0,,1,56,70
9/30/17,318,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,61,0,0,,,53,68
10/1/17,249,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,59,0,0,,,48,72
10/2/17,294,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,69,0,0,,1,58,83
10/3/17,348,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.76,73,0,0,,,67,78
10/4/17,286,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,71,0,0.03,,,58,76
10/5/17,303,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,65,0,0.01,,1,54,77
10/6/17,423,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,64,0,0.3,,,60,69
10/7/17,350,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17.67,69,0,0.43,,,60,79
10/8/17,261,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,65,0,0,,,54,78
10/9/17,271,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.59,66,0,0,,1,52,81
10/10/17,385,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,62,0,0.78,,,58,63
10/11/17,402,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,59,0,0.79,,1,56,62
10/12/17,282,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,58,0,0,,1,56,60
10/13/17,358,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,61,0,0,,,55,73
10/14/17,391,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,64,0,4.19,1,,62,66
10/15/17,228,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.66,60,0,0.2,,,47,68
10/16/17,297,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,52,0,0,,,43,63
10/17/17,317,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,57,0,0,,,49,70
10/18/17,324,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,59,0,0,,,47,71
10/19/17,331,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,61,0,0,,1,51,70
10/20/17,384,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,61,0,0,,1,51,78
10/21/17,302,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,67,0,0,,1,60,77
10/22/17,296,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.2,66,0,0.37,,1,51,70
10/23/17,382,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,52,0,0.73,,,50,54
10/24/17,450,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,48,0,0.87,,,42,50
10/25/17,312,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,44,0,0,,,38,53
10/26/17,310,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,47,0,0,,,36,60
10/27/17,331,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.66,45,0,0,,1,38,52
10/28/17,301,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,38,0,0,,,36,40
10/29/17,278,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,40,0,0,,,33,46
10/30/17,272,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.33,45,0,0,,1,37,50
10/31/17,305,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,38,0,0,,1,34,40
11/1/17,407,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,39,0,0.23,,1,36,44
11/2/17,407,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,47,0,0.02,,1,44,51
11/3/17,328,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,44,0,0,,,38,48
11/4/17,381,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,46,0,0.48,1,,42,50
11/5/17,276,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,49,0,0.02,,1,42,52
11/6/17,301,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,41,0,0,,,32,43
11/7/17,327,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,40,0,0,,,32,45
11/8/17,313,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.47,37,0,0,,,29,46
11/9/17,303,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,39,0,0,,,21,46
11/10/17,559,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,24,0.1,0,,,18,30
11/11/17,307,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,29,0,0,,,26,38
11/12/17,310,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.47,38,0,0.13,,,36,40
11/13/17,341,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,36,0,0,,1,31,40
11/14/17,295,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,39,0,0,,1,30,49
11/15/17,350,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.66,48,0,0.17,,,35,52
11/16/17,296,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,36,0,0,,,33,38
11/17/17,427,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,38,0,0.14,1,1,35,48
11/18/17,355,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.21,43,0,0.54,,,35,48
11/19/17,269,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.2,35,0,0,,,30,37
11/20/17,286,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17.9,38,0,0,,,30,52
11/21/17,325,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,43,0,0.02,,,27,44
11/22/17,296,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,29,0,0,,1,22,35
11/23/17,190,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,36,0,0,,,32,46
11/24/17,236,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,44,0,0,,,32,63
11/25/17,253,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,49,0,0,,,32,55
11/26/17,226,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,38,0,0,,,27,49
11/27/17,271,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,44,0,0,,,31,57
11/28/17,275,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.21,55,0,0,,1,43,61
11/29/17,307,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,43,0,0,,,34,47
11/30/17,293,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,46,0,0,,,39,54
12/1/17,365,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,41,0,0,,1,28,53
12/2/17,339,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.25,42,0,0,,1,33,54
12/3/17,291,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,43,0,0,,1,29,58
12/4/17,319,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21.92,55,0,0.16,1,1,44,65
12/5/17,358,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21.92,41,0,0,,,27,44
12/6/17,330,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,31,0,0,,,26,35
12/7/17,321,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,25,0,0,,,19,29
12/8/17,399,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,25,0,0.01,,1,18,37
12/9/17,405,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,30,0.6,0.03,,1,20,32
12/10/17,249,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,26,0,0,,,20,35
12/11/17,273,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,31,1.4,0.08,,1,23,39
12/12/17,319,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,24,0,0,,,17,31
12/13/17,311,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.11,26,0,0,,,22,38
12/14/17,354,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,24,0,0,,,16,27
12/15/17,374,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,26,0,0,,1,21,37
12/16/17,355,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,38,0,0,,1,27,46
12/17/17,276,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,35,0,0,,1,29,42
12/18/17,358,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,42,0,0.01,,,39,46
12/19/17,324,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,43,0,0,,,35,50
12/20/17,288,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,34,0,0,,,27,37
12/21/17,307,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,35,0,0,,,32,40
12/22/17,363,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,38,0,0,,1,33,39
12/23/17,323,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,31,0,0,,,19,33
12/24/17,345,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,21,1.8,0.18,,1,18,22
12/25/17,171,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.97,16,0.1,0.01,,,2,21
12/26/17,287,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,2,0,0,,,-3,5
12/27/17,359,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,1,0,0,,,-4,7
12/28/17,319,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,6,0.6,0.03,,,0,15
12/29/17,323,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,12,0.8,0.08,,1,9,15
12/30/17,363,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,9,0,0,,1,-1,15
12/31/17,329,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,4,0,0,,,-1,13
1/1/18,340,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,-2,0,0,,,-9,1
1/2/18,456,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,-2,0,0,,,-9,8
1/3/18,385,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,11,0.1,0,,1,6,17
1/4/18,359,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,7,0,0,,,0,12
1/5/18,375,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,5,0,0,,,-1,11
1/6/18,332,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,5,0,0,,,-2,17
1/7/18,211,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,17,0,0.03,,,8,33
1/8/18,281,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,34,0,0,,1,31,37
1/9/18,277,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,31,0,0,,1,26,36
1/10/18,311,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.88,37,0,0.01,,,30,56
1/11/18,341,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.33,56,0,0.36,,,23,59
1/12/18,351,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19.91,23,0,0,,,14,23
1/13/18,288,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,13,0,0,,,6,16
1/14/18,226,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,12,0.8,0.08,,,5,21
1/15/18,264,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,19,2.3,0.14,,1,10,24
1/16/18,336,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,15,0.6,0.01,,1,9,26
1/17/18,397,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,13,0,0,,,4,20
1/18/18,371,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,21,0,0,,,16,32
1/19/18,357,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.78,32,0,0,,,28,40
1/20/18,308,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,39,0,0,,,32,45
1/21/18,207,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,40,0,0,,,36,44
1/22/18,311,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,47,0,0.81,1,,38,54
1/23/18,333,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,35,0.5,0.07,,,28,39
1/24/18,235,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,29,0.3,0.02,,1,27,30
1/25/18,285,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,31,0,0,,,24,43
1/26/18,369,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18.57,41,0,0,,,33,51
1/27/18,239,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,47,0,0,,,36,50
1/28/18,211,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,35,0,0.01,,,28,40
1/29/18,259,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,27,0,0,,,17,30
1/30/18,259,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,21,0,0,,,15,31
1/31/18,252,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,35,0,0,,,31,42
2/1/18,298,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.43,28,0,0,,,8,35
2/2/18,332,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,11,0,0,,,5,22
2/3/18,279,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.2,26,0.8,0.03,,,22,41
2/4/18,321,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,26,1.1,0.08,,,4,35
2/5/18,386,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,6,2.2,0.22,,,-3,12
2/6/18,296,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,12,0.2,0.02,,,3,21
2/7/18,269,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,17,1.7,0.11,,1,8,20
2/8/18,363,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,13,1.6,0.15,,,7,21
2/9/18,245,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,24,6.2,0.57,,1,18,28
2/10/18,274,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,19,0.8,0.05,,,14,22
2/11/18,256,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,20,3.7,0.39,,1,11,22
2/12/18,439,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,15,0,0,,,4,27
2/13/18,348,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,20,0,0,,1,7,35
2/14/18,364,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,32,0,0,,1,24,44
2/15/18,304,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,41,0,0,,1,38,48
2/16/18,349,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,36,0,0,,,20,37
2/17/18,377,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,25,2,0.11,,,17,35
2/18/18,248,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,27,0,0.02,,1,12,41
2/19/18,240,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,42,0,0.52,,,37,60
2/20/18,389,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.2,59,0,2.1,1,,34,66
2/21/18,279,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,32,0,0.04,,,27,34
2/22/18,265,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.2,33,0,0,,,29,40
2/23/18,323,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,40,0,0.06,,,33,44
2/24/18,304,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.2,36,0,0.16,,,33,50
2/25/18,255,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17.9,40,0,0.01,,,34,50
2/26/18,339,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,40,0,0,,,28,53
2/27/18,282,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,48,0,0,,,39,62
2/28/18,281,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,51,0,0,,,37,59
3/1/18,309,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,39,0,0.81,,,34,46
3/2/18,357,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,38,0,0,,,30,48
3/3/18,329,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,38,0,0,,,33,43
3/4/18,235,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,38,0,0,,,32,46
3/5/18,302,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17.45,37,0.4,0.11,,,33,40
3/6/18,291,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,35,0,0.07,,,31,41
3/7/18,305,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,31,0,0,,,25,34
3/8/18,286,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,28,0,0,,,24,34
3/9/18,356,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,30,0,0,,,23,41
3/10/18,318,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.59,33,0,0,,,23,41
3/11/18,256,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,34,0,0,,,28,40
3/12/18,272,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,37,0,0,,,30,46
3/13/18,348,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,32,2.2,0.22,,1,19,35
3/14/18,299,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,30,0,0,,,22,48
3/15/18,320,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,40,0,0,,,28,50
3/16/18,348,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,32,0,0,,,29,38
3/17/18,330,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,37,0,0,,,30,46
3/18/18,289,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,40,0,0,,,27,57
3/19/18,290,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.21,41,0,0,,,33,46
3/20/18,293,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17,33,0,0,,,29,37
3/21/18,307,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,33,0,0,,,25,40
3/22/18,294,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,34,0,0,,,22,50
3/23/18,360,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,36,0,0,,,25,43
3/24/18,241,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17.45,36,0,0,,,32,40
3/25/18,265,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,34,0,0,,,27,41
3/26/18,287,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,39,0,0.23,,,31,53
3/27/18,265,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,49,0,0.15,,,39,51
3/28/18,282,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.47,45,0,0.01,,1,39,54
3/29/18,255,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,45,0,0.05,,1,35,50
3/30/18,292,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,39,0,0,,,33,49
3/31/18,296,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.88,44,0,0.09,,,32,58
4/1/18,229,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,32,0,0,,,24,35
4/2/18,279,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,32,0,0,,1,21,44
4/3/18,326,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,39,0,0.2,,,34,40
4/4/18,446,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.21,32,0.2,0.01,,,26,35
4/5/18,339,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,32,0,0.07,,1,23,42
4/6/18,332,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.32,35,0,0,,,25,38
4/7/18,280,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,28,0,0,,,20,39
4/8/18,250,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,31,0,0.01,,,21,39
4/9/18,336,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,33,2,0.13,,1,30,39
4/10/18,289,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,36,0,0,,1,28,46
4/11/18,307,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,48,0,0.05,,1,39,66
4/12/18,333,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,56,0,0.03,,,42,73
4/13/18,358,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.2,43,0,0.07,,,39,47
4/14/18,381,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21.03,39,0,0.96,,,36,39
4/15/18,286,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,35,0.2,0.74,,,28,37
4/16/18,352,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,31,0.3,0.01,,1,27,35
4/17/18,305,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,35,0,0,,1,29,43
4/18/18,333,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,35,0.4,0.41,,1,30,37
4/19/18,374,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,39,0.1,0.01,,,31,55
4/20/18,358,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,47,0,0,,,31,61
4/21/18,242,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,47,0,0,,,39,55
4/22/18,241,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,50,0,0,,,42,62
4/23/18,349,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,51,0,0,,,43,63
4/24/18,306,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,55,0,0,,,48,65
4/25/18,333,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,49,0,0,,,38,53
4/26/18,319,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,48,0,0,,,36,66
4/27/18,368,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,53,0,0.02,,,39,58
4/28/18,315,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,42,0,0,,,33,50
4/29/18,265,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,43,0,0,,,31,59
4/30/18,374,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,56,0,0,,,40,80
5/1/18,385,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.43,72,0,0,,1,60,86
5/2/18,353,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,77,0,1.32,1,1,63,86
5/3/18,359,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,64,0,0.57,1,,54,70
5/4/18,350,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.32,65,0,0,,,61,74
5/5/18,391,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,70,0,0,,,57,82
5/6/18,283,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,62,0,0,,,50,68
5/7/18,354,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.59,59,0,0,,,46,75
5/8/18,352,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,69,0,0,,,57,81
5/9/18,338,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,70,0,0.25,1,1,57,81
5/10/18,371,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,66,0,0,,,50,73
5/11/18,360,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,52,0,0.04,,,45,52
5/12/18,309,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,46,0,0.33,1,,44,50
5/13/18,282,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,52,0,0.91,1,1,45,67
5/14/18,325,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,62,0,1.54,1,1,53,83
5/15/18,336,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,64,0,0,,,51,71
5/16/18,332,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,62,0,0,,1,47,79
5/17/18,322,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,63,0,0,,1,52,69
5/18/18,402,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,57,0,0.1,,,52,65
5/19/18,291,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,60,0,0.02,,1,54,69
5/20/18,251,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,51,0,0.27,1,,44,55
5/21/18,384,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,53,0,1.96,1,,49,64
5/22/18,358,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,59,0,0,,1,54,67
5/23/18,364,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.03,64,0,0,,1,52,80
5/24/18,359,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,71,0,0,,,58,87
5/25/18,448,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,78,0,0,,,67,89
5/26/18,360,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,79,0,0,,,70,90
5/27/18,340,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,83,0,0,,,70,97
5/28/18,254,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,83,0,0,,,70,95
5/29/18,304,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,77,0,0,,,66,87
